Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     477/477         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::end() [114]
-----------------------------------------------
                0.00    0.00     477/477         std::map<std::vector<char, std::allocator<char> >, unsigned short, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::lower_bound(std::vector<char, std::allocator<char> > const&) [110]
[112]    0.0    0.00    0.00     477         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::lower_bound(std::vector<char, std::allocator<char> > const&) [112]
                0.00    0.00     477/1159        std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_end() [60]
                0.00    0.00     477/480         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_begin() [108]
                0.00    0.00     477/477         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, std::vector<char, std::allocator<char> > const&) [113]
-----------------------------------------------
                0.00    0.00     477/477         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::lower_bound(std::vector<char, std::allocator<char> > const&) [112]
[113]    0.0    0.00    0.00     477         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, std::vector<char, std::allocator<char> > const&) [113]
                0.00    0.00    5241/7503        std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_S_key(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > const*) [28]
                0.00    0.00    5241/7970        std::less<std::vector<char, std::allocator<char> > >::operator()(std::vector<char, std::allocator<char> > const&, std::vector<char, std::allocator<char> > const&) const [21]
                0.00    0.00    4494/4970        std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_S_right(std::_Rb_tree_node_base*) [31]
                0.00    0.00     747/1113        std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_S_left(std::_Rb_tree_node_base*) [62]
                0.00    0.00     477/1688        std::_Rb_tree_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*) [41]
-----------------------------------------------
                0.00    0.00     477/477         std::map<std::vector<char, std::allocator<char> >, unsigned short, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::end() [111]
[114]    0.0    0.00    0.00     477         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::end() [114]
                0.00    0.00     477/1688        std::_Rb_tree_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*) [41]
-----------------------------------------------
                0.00    0.00     464/464         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_lower_bound(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > const*, std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > const*, std::vector<char, std::allocator<char> > const&) const [199]
[115]    0.0    0.00    0.00     464         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_S_left(std::_Rb_tree_node_base const*) [115]
-----------------------------------------------
                0.00    0.00     220/446         std::vector<char, std::allocator<char> >::vector(std::vector<char, std::allocator<char> > const&) [196]
                0.00    0.00     226/446         std::vector<char, std::allocator<char> >::max_size() const [171]
[116]    0.0    0.00    0.00     446         std::_Vector_base<char, std::allocator<char> >::_M_get_Tp_allocator() const [116]
-----------------------------------------------
                0.00    0.00     443/443         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::at(unsigned long) [118]
[117]    0.0    0.00    0.00     443         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_range_check(unsigned long) const [117]
                0.00    0.00     443/777         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::size() const [74]
-----------------------------------------------
                0.00    0.00     443/443         LZW::decompress(std::istream&, std::ostream&) [286]
[118]    0.0    0.00    0.00     443         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::at(unsigned long) [118]
                0.00    0.00     443/443         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::_M_range_check(unsigned long) const [117]
                0.00    0.00     443/443         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [119]
-----------------------------------------------
                0.00    0.00     443/443         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::at(unsigned long) [118]
[119]    0.0    0.00    0.00     443         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::operator[](unsigned long) [119]
-----------------------------------------------
                0.00    0.00     106/418         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [255]
                0.00    0.00     312/418         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, void>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [148]
[120]    0.0    0.00    0.00     418         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [120]
-----------------------------------------------
                0.00    0.00     137/384         std::map<std::vector<char, std::allocator<char> >, unsigned short, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::count(std::vector<char, std::allocator<char> > const&) const [198]
                0.00    0.00     247/384         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::find(std::vector<char, std::allocator<char> > const&) const [200]
[121]    0.0    0.00    0.00     384         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::end() const [121]
                0.00    0.00     384/521         std::_Rb_tree_const_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::_Rb_tree_const_iterator(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > const*) [92]
-----------------------------------------------
                0.00    0.00     366/366         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, unsigned long) [130]
[122]    0.0    0.00    0.00     366         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::deallocate(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00     366/366         std::enable_if<std::__and_<std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::__destroy_helper<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::type>::value, void>::type std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::_S_destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [129]
[123]    0.0    0.00    0.00     366         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [123]
                0.00    0.00     366/366         std::pair<std::vector<char, std::allocator<char> > const, unsigned short>::~pair() [136]
-----------------------------------------------
                0.00    0.00     366/366         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, unsigned long) [132]
[124]    0.0    0.00    0.00     366         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::allocate(unsigned long, void const*) [124]
                0.00    0.00     366/366         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::max_size() const [126]
-----------------------------------------------
                0.00    0.00     366/366         _ZNSt16allocator_traitsISaISt6vectorIcSaIcEEEE12_S_constructIS2_IS2_EEENSt9enable_ifIXsrSt6__and_IINS4_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERS3_PS9_DpOSA_ [133]
[125]    0.0    0.00    0.00     366         void __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> >&&) [125]
                0.00    0.00     366/2744        std::vector<char, std::allocator<char> >&& std::forward<std::vector<char, std::allocator<char> > >(std::remove_reference<std::vector<char, std::allocator<char> > >::type&) [33]
                0.00    0.00     366/1345        operator new(unsigned long, void*) [52]
                0.00    0.00     366/732         std::vector<char, std::allocator<char> >::vector(std::vector<char, std::allocator<char> >&&) [80]
-----------------------------------------------
                0.00    0.00     366/366         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::allocate(unsigned long, void const*) [124]
[126]    0.0    0.00    0.00     366         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::max_size() const [126]
-----------------------------------------------
                0.00    0.00     366/366         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::vector<char, std::allocator<char> > const&) [143]
[127]    0.0    0.00    0.00     366         std::_Rb_tree_const_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::_M_const_cast() const [127]
                0.00    0.00     366/1688        std::_Rb_tree_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::_Rb_tree_iterator(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*) [41]
-----------------------------------------------
                0.00    0.00     110/366         std::_Tuple_impl<0ul, std::vector<char, std::allocator<char> > const&>::_Tuple_impl(std::vector<char, std::allocator<char> > const&) [224]
                0.00    0.00     256/366         std::_Tuple_impl<0ul, std::vector<char, std::allocator<char> >&&>::_Tuple_impl<std::vector<char, std::allocator<char> ><>, void>(std::vector<char, std::allocator<char> ><>&&, (void&&)...) [151]
[128]    0.0    0.00    0.00     366         std::_Tuple_impl<1ul>::_Tuple_impl() [128]
-----------------------------------------------
                0.00    0.00     366/366         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [131]
[129]    0.0    0.00    0.00     366         std::enable_if<std::__and_<std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::__destroy_helper<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::type>::value, void>::type std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::_S_destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [129]
                0.00    0.00     366/366         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [123]
-----------------------------------------------
                0.00    0.00     366/366         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_put_node(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*) [140]
[130]    0.0    0.00    0.00     366         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, unsigned long) [130]
                0.00    0.00     366/366         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::deallocate(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00     366/366         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >*) [142]
[131]    0.0    0.00    0.00     366         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [131]
                0.00    0.00     366/366         std::enable_if<std::__and_<std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::__destroy_helper<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::type>::value, void>::type std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::_S_destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [129]
-----------------------------------------------
                0.00    0.00     366/366         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_get_node() [139]
[132]    0.0    0.00    0.00     366         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, unsigned long) [132]
                0.00    0.00     366/366         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::allocate(unsigned long, void const*) [124]
-----------------------------------------------
                0.00    0.00     366/366         decltype (_S_construct({parm#1}, {parm#2}, (forward<std::vector<char, std::allocator<char> > >)({parm#3}))) std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::allocator<std::vector<char, std::allocator<char> > >&, std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> >&&) [134]
[133]    0.0    0.00    0.00     366         _ZNSt16allocator_traitsISaISt6vectorIcSaIcEEEE12_S_constructIS2_IS2_EEENSt9enable_ifIXsrSt6__and_IINS4_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERS3_PS9_DpOSA_ [133]
                0.00    0.00     366/2744        std::vector<char, std::allocator<char> >&& std::forward<std::vector<char, std::allocator<char> > >(std::remove_reference<std::vector<char, std::allocator<char> > >::type&) [33]
                0.00    0.00     366/366         void __gnu_cxx::new_allocator<std::vector<char, std::allocator<char> > >::construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> >&&) [125]
-----------------------------------------------
                0.00    0.00     366/366         void std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::emplace_back<std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >&&) [137]
[134]    0.0    0.00    0.00     366         decltype (_S_construct({parm#1}, {parm#2}, (forward<std::vector<char, std::allocator<char> > >)({parm#3}))) std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::allocator<std::vector<char, std::allocator<char> > >&, std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> >&&) [134]
                0.00    0.00     366/2744        std::vector<char, std::allocator<char> >&& std::forward<std::vector<char, std::allocator<char> > >(std::remove_reference<std::vector<char, std::allocator<char> > >::type&) [33]
                0.00    0.00     366/366         _ZNSt16allocator_traitsISaISt6vectorIcSaIcEEEE12_S_constructIS2_IS2_EEENSt9enable_ifIXsrSt6__and_IINS4_18__construct_helperIT_IDpT0_EE4typeEEE5valueEvE4typeERS3_PS9_DpOSA_ [133]
-----------------------------------------------
                0.00    0.00     110/366         std::map<std::vector<char, std::allocator<char> >, unsigned short, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::operator[](std::vector<char, std::allocator<char> > const&) [230]
                0.00    0.00     256/366         std::map<std::vector<char, std::allocator<char> >, unsigned short, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::operator[](std::vector<char, std::allocator<char> >&&) [156]
[135]    0.0    0.00    0.00     366         std::_Rb_tree_const_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > const&) [135]
-----------------------------------------------
                0.00    0.00     366/366         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::destroy<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >(std::pair<std::vector<char, std::allocator<char> > const, unsigned short>*) [123]
[136]    0.0    0.00    0.00     366         std::pair<std::vector<char, std::allocator<char> > const, unsigned short>::~pair() [136]
                0.00    0.00     366/1466        std::vector<char, std::allocator<char> >::~vector() [45]
-----------------------------------------------
                0.00    0.00     366/366         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::push_back(std::vector<char, std::allocator<char> >&&) [138]
[137]    0.0    0.00    0.00     366         void std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::emplace_back<std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >&&) [137]
                0.00    0.00     366/2744        std::vector<char, std::allocator<char> >&& std::forward<std::vector<char, std::allocator<char> > >(std::remove_reference<std::vector<char, std::allocator<char> > >::type&) [33]
                0.00    0.00     366/366         decltype (_S_construct({parm#1}, {parm#2}, (forward<std::vector<char, std::allocator<char> > >)({parm#3}))) std::allocator_traits<std::allocator<std::vector<char, std::allocator<char> > > >::construct<std::vector<char, std::allocator<char> >, std::vector<char, std::allocator<char> > >(std::allocator<std::vector<char, std::allocator<char> > >&, std::vector<char, std::allocator<char> >*, std::vector<char, std::allocator<char> >&&) [134]
-----------------------------------------------
                0.00    0.00     110/366         LZW::decompress(std::istream&, std::ostream&) [286]
                0.00    0.00     256/366         LZW::reset_dictionary_decompress(std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >&) [288]
[138]    0.0    0.00    0.00     366         std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::push_back(std::vector<char, std::allocator<char> >&&) [138]
                0.00    0.00     366/1354        std::remove_reference<std::vector<char, std::allocator<char> >&>::type&& std::move<std::vector<char, std::allocator<char> >&>(std::vector<char, std::allocator<char> >&) [51]
                0.00    0.00     366/366         void std::vector<std::vector<char, std::allocator<char> >, std::allocator<std::vector<char, std::allocator<char> > > >::emplace_back<std::vector<char, std::allocator<char> > >(std::vector<char, std::allocator<char> >&&) [137]
-----------------------------------------------
                0.00    0.00     110/366         std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >* std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<std::vector<char, std::allocator<char> > const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::vector<char, std::allocator<char> > const&>&&, std::tuple<>&&) [241]
                0.00    0.00     256/366         std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >* std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<std::vector<char, std::allocator<char> >&&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::vector<char, std::allocator<char> >&&>&&, std::tuple<>&&) [161]
[139]    0.0    0.00    0.00     366         std::_Rb_tree<std::vector<char, std::allocator<char> >, std::pair<std::vector<char, std::allocator<char> > const, unsigned short>, std::_Select1st<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> >, std::less<std::vector<char, std::allocator<char> > >, std::allocator<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >::_M_get_node() [139]
                0.00    0.00     366/366         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<std::vector<char, std::allocator<char> > const, unsigned short> > >&, unsigned long) [132]
